"","NUMBOL","Tipo","P1","P2","P4","P6","P10","P12","P14","P15A","P16","P17","P20","P23","P28","P30","P31A","P32","P33","P34","P35","P36A","P129A","P130A","P131A","P132A","P133A","P134","P135","P136","P137","P138","P139","P140","P148","P149","P150","P151","P152","P153","P154A","P155","P156A","P156B","P156C","P156D","P156E","P156F","P156G","P156H","P156I","P156J","P156K","P157","P158","P159","P160","CodP160","Ponderador5536","Nse"
"1231",2402,"1",27,"1","2","2","2","1",2300,"1","1","2","1","3","1",1200,"1","1","3",50,"4","1","1","1","2","1","1","2","2","2","1","2","5","2","2","3","1","1","CP","2","1","1","1","1","1","2","1","1","2","1","1","2","2","3","1","2","Caranavi","11",1.5290909921583,"2"
"1232",2403,"1",19,"1","2","1","7","1",1200,"1","2","2","1","3","1",900,"1","1","2",50,"4","1","1","1","1","1","1","5","1","1","5","1","5","5","2","2","1","1","ES","7","1","5","1","2","1","1","2","1","2","2","1","2","2","6","1","2","Caranavi","11",1.5290909921583,"4"
"1233",2951,"1",22,"1","2","2","9","1",1800,"1","2","2","1","3","1",400,"1","1","2",40,"2","1","1","1","5","5","1","1","1","1","1","6","7","2","1","3","1","1","CP","3","1","1","2","2","1","2","2","2","2","1","1","2","2","9","1","2","Caranavi","11",1.5290909921583,"1"
"1234",2952,"1",47,"1","2","1","3","1",400,"1","2","1","1","1","1",100,"1","1","2",40,"3","1","2","1","1","1","1","1","1","1","1","1","1","1","1","3","1","2","CP","3","1","1","2","2","1","2","2","2","2","1","1","2","2","2","1","2","Caranavi","11",1.5290909921583,"2"
"1235",2953,"1",17,"1","2","1","8","1",950,"1","2","2","1","3","1",750,"1","1","2",50,"4","1","1","1","5","1","5","5","5","1","1","1","1","1","2","2","1","2","ES","1","2","2","2","2","1","2","2","2","2","1","1","2","2","3","1","2","Caranavi","11",1.5290909921583,"1"
"1236",2954,"1",17,"1","2","2","9","1",600,"4","2","1","1","3","1",400,"1","1","1",50,"5","1","1","1","3","3","1","1","6","1","1","1","1","1","2","2","1","1","ES","5","1","2","2","2","1","2","2","2","2","1","1","2","2","5","1","2","Caranavi","11",1.5290909921583,"1"
"1237",2955,"1",16,"1","2","2","8","1",1700,"1","1","2","1","3","1",700,"1","1","1",100,"2","1","1","1","1","1","1","5","6","2","5","1","1","1","1","2","1","1","ES","1","1","1","2","2","1","2","2","2","2","1","1","2","2","2","1","2","Caranavi","11",1.5290909921583,"1"
"1238",2956,"1",35,"1","2","2","9","1",1400,"1","2","2","1","3","1",1400,"1","1","1",100,"3","2","1","1","1","1","1","1","5","4","5","3","1","1","1","2","1","2","AS","2","2","2","1","2","2","1","2","2","2","1","1","2","2","5","1","2","Caranavi","11",1.5290909921583,"2"
"1239",3501,"1",29,"1","1","2","9","1",2500,"1","1","2","1","3","1",1000,"1","1","1",200,"2","1","1","1","5","1","3","5","1","1","1","1","1","1","2","1","2","1","AC","1","1","3","1","2","1","2","2","2","2","2","1","1","2","6","4","1","Santa Cruz","70",1.61421206239234,"2"
"1240",3502,"1",26,"1","2","2","9","1",2800,"1","2","2","1","3","1",800,"1","1","1",30,"4","1","1","1","1","1","6","6","1","1","1","2","1","1","2","1","1","2","AS","1","1","4","1","2","1","2","2","2","2","2","1","2","2","4","4","1","Santa Cruz","70",1.61421206239234,"1"
"1241",3503,"1",38,"1","1","2","9","1",2000,"2","1","2","1","3","1",1600,"1","2","1",250,"3","1","2","2","1","2","6","6","3","3","3","3","3","2","1","8","2","1","PI","8","1","4","1","2","1","1","1","1","1","2","1","1","2","5","4","1","Santa Cruz","70",1.61421206239234,"4"
"1242",3504,"1",14,"1","2","2","9","1",2000,"1","1","2","1","3","1",900,"1","1","1",50,"3","1","1","1","6","1","6","1","1","1","1","1","1","6","2","2","1","1","ES","2","1","2","1","2","1","1","2","2","2","2","2","2","2","5","4","1","Santa Cruz","70",1.61421206239234,"2"
"1243",3505,"1",24,"1","2","2","9","2",1500,"6","2","2","1","3","1",800,"1","1","3",100,"3","1","1","1","1","1","1","1","1","1","1","1","1","1","2","3","2","1","CP","2","1","1","1","2","1","2","2","2","2","2","1","2","2","3","4","1","Santa Cruz","70",1.61421206239234,"1"
"1244",3506,"1",14,"1","2","2","9","1",1100,"2","1","2","1","3","1",1200,"1","1","3",100,"4","1","5","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","ES","3","1","2","1","2","1","2","2","2","2","1","1","2","2","8","4","1","Santa Cruz","70",1.61421206239234,"1"
"1245",3507,"1",15,"1","2","1","2","1",1700,"4","1","2","1","2","1",540,"1","1","1",150,"5","1","6","6","6","6","6","1","1","1","1","1","1","1","2","2","1","1","ES","1","1","1","1","2","1","2","2","2","2","1","2","2","2","6","4","1","Santa Cruz","70",1.61421206239234,"2"
"1246",3508,"1",51,"1","2","2","9","1",3500,"2","2","2","1","3","1",650,"1","1","1",150,"3","1","1","1","1","1","6","6","1","1","1","1","1","6","1","2","2","1","CP","2","1","4","1","2","1","2","2","2","2","2","1","2","2","4","4","1","Santa Cruz","70",1.61421206239234,"2"
"1247",3509,"1",48,"1","2","2","9","1",3000,"1","2","2","1","3","1",1000,"1","1","2",100,"3","1","1","1","5","1","7","1","1","1","1","1","1","1","2","1","2","2","NP","1","2","3","1","2","1","2","2","2","2","1","2","2","2","6","4","1","Santa Cruz","70",1.61421206239234,"2"
"1248",3510,"1",46,"1","1","2","9","1",2000,"1","2","2","1","3","1",1200,"1","1","3",100,"3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","NP","2","1","2","1","2","1","2","2","1","2","2","1","2","2","3","4","1","Santa Cruz","70",1.61421206239234,"2"
"1249",3511,"1",53,"1","2","2","9","1",2000,"1","1","2","1","3","1",1450,"1","1","2",50,"4","1","6","1","1","1","3","6","7","3","3","2","6","6","2","6","2","1","AC","4","1","3","1","1","1","1","1","1","2","1","1","2","2","5","4","1","Santa Cruz","70",1.61421206239234,"3"
"1250",3512,"1",46,"1","1","2","9","1",1100,"1","2","2","1","3","1",2500,"1","1","3",200,"4","1","6","1","1","1","3","6","3","3","3","3","1","6","1","4","2","1","CP","4","1","2","1","1","1","1","1","1","2","1","1","2","2","5","4","1","Santa Cruz","70",1.61421206239234,"3"
"1251",3513,"1",36,"1","2","2","9","1",1500,"1","1","2","1","3","1",1100,"1","1","2",150,"4","1","1","1","1","2","2","6","7","3","1","3","6","6","2","4","2","1","NP","6","1","3","1","1","1","1","1","2","2","1","1","2","2","5","4","1","Santa Cruz","70",1.61421206239234,"3"
"1252",3514,"1",39,"1","1","2","9","1",1100,"1","2","2","1","3","1",1400,"1","1","3",50,"3","1","6","1","1","1","3","6","1","3","3","3","1","6","1","7","2","1","AS","7","1","4","1","1","1","1","1","1","2","1","1","2","2","5","4","1","Santa Cruz","70",1.61421206239234,"4"
"1253",3515,"1",48,"1","2","1","9","1",1900,"1","2","2","1","2","1",1800,"1","1","1",80,"4","1","6","1","1","1","1","6","3","3","3","3","6","1","2","6","3","1","AS","6","1","1","1","1","1","2","2","1","2","2","1","2","2","4","4","1","Santa Cruz","70",1.61421206239234,"2"
"1254",3516,"1",32,"1","2","2","9","1",2100,"1","1","2","1","3","1",2100,"1","1","2",150,"4","1","5","1","6","1","3","6","3","3","3","1","3","6","1","4","3","1","NP","4","1","3","1","1","1","1","2","2","2","1","1","2","2","4","4","1","Santa Cruz","70",1.61421206239234,"3"
"1255",3517,"1",27,"1","2","2","9","1",1800,"1","2","2","1","3","1",1500,"1","1","1",70,"4","1","1","6","1","1","3","6","3","3","3","1","3","6","2","7","2","1","AS","3","2","4","1","1","1","1","1","2","2","1","1","2","2","7","4","1","Santa Cruz","70",1.61421206239234,"3"
"1256",3518,"1",21,"1","1","1","4","1",1900,"1","2","2","1","1","1",2100,"1","1","1",80,"4","1","6","1","1","6","3","6","3","3","3","3","3","6","1","6","1","1","AS","4","1","3","1","1","1","2","2","2","2","1","1","2","2","5","4","1","Santa Cruz","70",1.61421206239234,"2"
"1257",3519,"1",15,"1","2","1","4","1",2100,"1","2","2","1","2","1",3100,"1","1","1",100,"4","1","1","1","1","1","1","6","3","3","3","3","1","6","2","2","1","1","ES","7","1","4","1","1","1","1","1","1","1","1","1","1","2","5","4","1","Santa Cruz","70",1.61421206239234,"5"
"1258",3520,"1",19,"1","2","2","9","1",1500,"1","1","2","1","3","1",1800,"1","1","1",100,"4","1","6","1","6","1","6","6","3","3","3","3","3","6","1","6","1","1","ES","3","1","3","1","1","1","1","2","2","2","1","1","1","2","5","4","1","Santa Cruz","70",1.61421206239234,"3"
"1259",3521,"1",55,"1","2","1","5","1",4200,"1","1","2","1","1","1",2000,"1","1","2",40,"4","1","1","1","1","1","1","6","1","1","1","1","3","6","2","1","2","1","AS","7","1","4","1","1","1","1","1","1","1","1","1","2","2","6","4","1","Santa Cruz","70",1.61421206239234,"4"
"1260",3522,"1",48,"1","2","2","9","1",1700,"1","2","2","1","3","1",1650,"1","1","1",150,"4","1","1","1","1","1","1","6","7","3","3","3","1","6","1","4","2","1","NP","4","1","3","1","1","1","1","1","2","2","1","1","2","2","6","4","1","Santa Cruz","70",1.61421206239234,"3"
"1261",3523,"1",40,"1","2","2","9","1",1200,"1","1","2","1","3","1",850,"1","1","2",30,"4","1","1","1","1","1","1","6","3","3","3","2","1","1","2","3","3","1","AS","6","1","3","1","1","1","1","1","2","2","1","1","2","2","5","4","1","Santa Cruz","70",1.61421206239234,"3"
"1262",3524,"1",38,"1","2","2","9","1",1200,"1","2","2","1","3","1",1700,"1","1","3",200,"4","1","6","1","1","1","3","6","3","3","3","3","6","6","1","4","3","1","NP","4","2","2","1","1","1","2","2","2","2","2","1","2","2","3","4","1","Santa Cruz","70",1.61421206239234,"1"
"1263",3525,"1",27,"1","2","1","4","1",2100,"1","2","2","2","2","1",1450,"1","1","1",50,"4","1","6","1","6","6","3","6","7","3","3","3","3","6","2","6","2","1","SB","4","1","2","1","1","1","2","2","2","2","2","1","2","2","4","4","1","Santa Cruz","70",1.61421206239234,"2"
"1264",3526,"1",48,"1","2","2","9","1",1800,"1","2","2","1","3","1",950,"1","1","3",20,"4","1","6","6","6","6","3","6","3","3","3","2","1","1","2","4","3","1","NP","4","1","3","1","1","1","1","2","2","2","1","1","1","2","4","4","1","Santa Cruz","70",1.61421206239234,"3"
"1265",3527,"1",27,"1","2","1","5","1",3900,"1","1","2","1","2","1",1550,"1","1","3",70,"4","1","6","6","5","1","6","6","1","3","3","2","1","6","1","4","2","1","AS","4","1","3","1","1","1","2","2","2","2","1","1","2","2","4","4","1","Santa Cruz","70",1.61421206239234,"2"
"1266",3528,"1",24,"1","2","1","3","1",900,"1","1","2","1","1","1",1800,"1","1","1",100,"4","1","6","6","1","1","3","6","1","3","3","2","3","6","1","6","1","1","ES","3","1","2","1","1","1","2","2","2","2","1","1","2","2","6","4","1","Santa Cruz","70",1.61421206239234,"2"
"1267",3529,"1",14,"1","2","2","9","1",1250,"1","1","2","2","3","1",1100,"1","1","1",50,"4","1","1","6","3","6","1","6","6","2","1","2","3","6","2","2","1","1","ES","3","1","2","1","1","1","2","2","2","2","2","1","2","2","5","4","1","Santa Cruz","70",1.61421206239234,"1"
"1268",3530,"1",15,"1","2","1","3","1",7000,"1","2","2","1","2","1",1350,"1","1","1",50,"4","1","6","6","6","1","3","6","7","3","1","2","3","6","1","2","1","1","ES","7","1","4","1","1","1","1","1","2","1","1","1","2","2","5","4","1","Santa Cruz","70",1.61421206239234,"4"
"1269",3531,"1",50,"1","2","1","5","1",1800,"1","1","2","2","2","1",2100,"1","1","2",50,"4","1","6","6","6","6","6","6","1","3","3","3","1","6","1","4","2","1","NP","4","1","3","1","1","1","1","1","2","2","1","1","2","2","7","4","1","Santa Cruz","70",1.61421206239234,"3"
"1270",3532,"1",42,"1","2","1","3","1",1500,"1","2","2","2","2","1",2400,"1","1","3",180,"4","2","1","6","6","6","3","6","7","3","3","1","1","6","1","3","2","1","AS","4","1","3","1","1","1","1","1","2","2","1","1","1","2","7","4","1","Santa Cruz","70",1.61421206239234,"4"
"1271",3533,"1",20,"1","2","1","7","1",4000,"1","1","2","2","2","1",1550,"1","1","2",150,"3","1","6","6","1","1","3","6","3","3","3","2","3","6","2","6","1","1","ES","6","1","3","1","1","1","1","1","1","1","1","1","1","2","6","4","1","Santa Cruz","70",1.61421206239234,"4"
"1272",3534,"1",19,"1","2","2","9","1",2300,"1","1","2","2","3","1",2000,"1","1","1",100,"4","1","6","1","1","3","1","6","3","3","3","3","1","6","2","6","1","1","ES","4","1","3","1","1","1","1","1","1","2","1","1","2","2","4","4","1","Santa Cruz","70",1.61421206239234,"3"
"1273",3535,"1",18,"1","1","2","9","1",3000,"1","1","2","1","3","1",700,"1","1","2",10,"4","1","1","1","1","1","3","1","3","1","1","2","3","2","1","3","1","1","AS","4","1","2","1","1","1","1","2","1","2","2","2","2","2","3","4","1","Santa Cruz","70",1.61421206239234,"3"
"1274",3536,"1",40,"1","2","2","9","1",3500,"1","2","2","1","3","1",700,"1","1","2",20,"3","2","1","6","1","2","6","6","2","2","2","2","2","2","1","3","1","1","AS","3","1","1","1","1","1","1","2","1","2","2","3","2","2","3","4","1","Santa Cruz","70",1.61421206239234,"3"
"1275",3537,"1",33,"1","1","1","7","1",3000,"1","1","2","1","2","1",2300,"1","1","3",180,"4","1","1","1","1","1","3","1","5","1","1","1","5","5","1","6","2","1","AS","6","1","3","1","1","1","1","1","1","1","1","2","2","2","4","4","1","Santa Cruz","70",1.61421206239234,"4"
"1276",3538,"1",30,"1","2","2","9","1",3000,"1","1","2","2","3","1",650,"1","1","2",120,"4","1","1","1","1","4","1","6","3","3","1","3","3","6","2","3","2","1","AC","3","1","2","1","1","1","1","1","1","1","1","2","1","1","4","4","1","Santa Cruz","70",1.61421206239234,"4"
"1277",3539,"1",68,"1","2","2","9","1",1500,"1","1","2","2","3","1",1400,"1","2","1",60,"3","1","1","1","6","4","1","1","1","3","1","3","3","2","2","5","1","1","AC","5","4","1","1","1","1","1","2","1","2","1","3","2","2","3","4","1","Santa Cruz","70",1.61421206239234,"3"
"1278",3540,"1",50,"1","1","1","8","1",3000,"1","1","2","1","3","1",900,"1","1","1",70,"3","1","1","1","6","1","3","5","1","1","3","1","3","6","1","3","2","1","NP","3","1","2","1","1","1","1","2","1","2","1","6","2","2","7","4","1","Santa Cruz","70",1.61421206239234,"4"
"1279",3541,"1",53,"1","2","2","9","1",1400,"1","2","1","1","3","1",850,"1","1","1",150,"3","1","6","6","6","1","3","3","3","3","3","3","3","6","2","3","2","1","PI","6","2","3","1","2","1","1","2","2","1","1","1","2","2","7","4","1","Santa Cruz","70",1.61421206239234,"3"
"1280",3542,"1",47,"1","2","2","9","1",1200,"4","2","2","1","3","1",1280,"1","1","2",100,"4","1","1","1","1","1","1","1","3","2","5","6","7","2","1","3","1","1","CP","3","1","1","1","1","1","2","2","2","2","1","2","2","2","3","4","1","Santa Cruz","70",1.61421206239234,"2"
"1281",3543,"1",29,"1","2","2","9","1",900,"1","2","2","1","3","1",1000,"1","1","1",50,"2","1","6","6","6","6","3","6","1","7","1","1","1","6","1","3","2","3","CP","3","1","2","1","2","1","2","2","2","2","2","1","2","2","8","4","1","Santa Cruz","70",1.61421206239234,"1"
"1282",3544,"1",38,"1","2","1","9","1",3500,"4","2","1","2","3","1",1700,"1","2","1",150,"2","1","1","1","1","6","6","6","1","1","1","3","3","6","1","3","2","1","AC","3","1","4","1","2","1","1","1","1","2","2","1","1","1","5","4","1","Santa Cruz","70",1.61421206239234,"5"
"1283",3545,"1",15,"1","2","2","9","1",2000,"6","1","2","2","3","1",1500,"5","1","1",5,"3","1","6","1","6","6","1","6","1","3","6","2","1","6","1","2","1","1","ES","3","2","1","1","2","1","2","1","1","2","1","2","2","2","4","4","1","Santa Cruz","70",1.61421206239234,"2"
"1284",3546,"1",15,"1","2","2","9","1",700,"3","2","2","2","3","1",700,"6","1","2",10,"4","1","1","1","6","6","3","6","1","3","1","1","6","6","2","2","1","1","ES","3","1","1","1","2","1","1","1","2","2","2","1","2","2","6","4","1","Santa Cruz","70",1.61421206239234,"3"
"1285",3547,"1",20,"1","2","1","9","1",1600,"1","2","1","1","2","2",1800,"1","1","2",200,"5","1","1","1","1","1","1","1","6","3","3","3","3","1","2","6","2","1","AS","3","2","2","1","1","1","2","2","2","2","2","0","2","2","6","4","1","Santa Cruz","70",1.61421206239234,"2"
"1286",3548,"1",43,"1","2","1","7","1",6000,"1","2","2","1","3","1",900,"1","1","3",10,"5","1","6","6","1","1","3","6","3","3","3","3","1","1","2","3","2","1","AS","3","1","2","1","1","1","1","2","2","1","2","1","2","2","5","4","1","Santa Cruz","70",1.61421206239234,"3"
"1287",3549,"1",26,"1","1","1","2","1",3000,"1","2","1","1","3","1",1000,"1","1","1",200,"5","1","6","6","6","6","6","6","1","3","1","3","1","6","2","7","1","1","AS","1","4","3","1","2","1","1","1","1","1","1","2","2","2","5","4","1","Santa Cruz","70",1.61421206239234,"3"
"1288",3550,"1",32,"1","2","1","9","1",1600,"1","1","2","1","2","1",3000,"1","2","2",170,"4","1","1","5","5","1","3","6","3","3","3","3","3","1","1","6","1","1","NP","1","1","3","1","1","1","1","1","2","1","1","2","2","2","6","4","1","Santa Cruz","70",1.61421206239234,"3"
"1289",3551,"1",29,"1","2","2","9","1",1200,"1","1","2","1","3","1",750,"1","1","3",100,"4","1","1","1","6","1","6","6","1","3","3","1","1","6","2","3","1","1","AC","3","1","3","1","2","1","1","2","1","1","1","1","2","2","5","4","1","Santa Cruz","70",1.61421206239234,"3"
"1290",3552,"1",24,"1","2","1","9","1",500,"4","1","2","2","3","1",1600,"1","1","1",200,"4","1","5","5","5","6","3","6","1","1","1","1","6","6","2","6","2","1","AS","3","1","3","1","2","1","1","1","2","2","1","1","1","2","6","4","1","Santa Cruz","70",1.61421206239234,"4"
"1291",3553,"1",19,"1","2","1","1","1",400,"1","1","2","1","3","1",500,"1","1","1",100,"5","1","1","1","1","1","1","1","1","1","1","1","1","6","1","4","1","1","ES","2","1","1","1","2","1","2","2","2","2","2","1","2","2","6","4","1","Santa Cruz","70",1.61421206239234,"2"
"1292",3554,"1",27,"1","2","2","9","1",550,"1","1","2","1","3","1",1000,"1","1","3",100,"4","1","1","1","7","6","6","6","6","6","6","2","1","6","2","3","2","1","AC","3","2","3","1","1","1","1","1","2","2","2","1","2","2","7","4","1","Santa Cruz","70",1.61421206239234,"3"
"1293",3555,"1",23,"1","2","1","9","1",800,"1","2","2","1","3","1",2200,"1","1","1",100,"4","1","1","1","5","1","8","1","1","1","1","1","1","6","2","2","2","1","AC","3","1","2","1","2","1","2","2","2","2","1","2","2","2","8","4","1","Santa Cruz","70",1.61421206239234,"2"
"1294",3556,"1",36,"1","2","2","9","1",1600,"1","1","2","1","3","1",1300,"1","2","1",100,"3","1","1","1","1","1","6","1","1","1","1","1","1","6","2","4","2","1","NP","4","1","2","1","2","1","1","1","2","2","1","3","2","1","7","4","1","Santa Cruz","70",1.61421206239234,"4"
"1295",3557,"1",55,"1","2","2","9","1",3900,"1","2","2","2","3","1",350,"1","1","2",200,"4","1","1","3","1","1","1","1","1","1","1","1","1","1","2","2","3","1","NP","2","1","2","1","2","1","2","2","2","2","2","1","2","1","7","4","1","Santa Cruz","70",1.61421206239234,"2"
"1296",3558,"1",35,"1","2","2","9","1",1400,"1","2","2","2","3","1",500,"1","1","2",150,"5","1","1","6","6","1","3","1","1","1","1","1","1","6","2","7","2","1","AC","3","1","2","1","2","1","2","2","2","2","2","1","2","2","4","4","1","Santa Cruz","70",1.61421206239234,"1"
"1297",3559,"1",45,"1","1","1","7","1",1400,"1","1","2","1","1","1",1700,"1","1","1",150,"4","1","1","1","5","1","1","1","3","3","1","1","1","6","1","7","2","1","PI","7","2","2","1","2","1","2","2","2","1","1","2","2","2","7","4","1","Santa Cruz","70",1.61421206239234,"2"
"1298",3560,"1",49,"1","2","1","7","1",3500,"4","2","2","1","2","1",1500,"1","2","1",250,"4","1","1","1","5","1","6","6","6","7","1","1","1","6","2","2","2","1","CP","2","1","3","1","2","1","2","2","2","1","2","1","2","2","4","4","1","Santa Cruz","70",1.61421206239234,"2"
"1299",3561,"1",46,"1","2","2","9","1",1500,"1","2","2","1","3","1",3500,"1","1","1",80,"3","1","1","1","1","3","3","1","1","1","3","3","3","6","2","6","2","1","AS","6","1","2","1","1","1","1","1","1","2","1","2","2","2","3","4","1","Santa Cruz","70",1.61421206239234,"3"
"1300",3562,"1",36,"1","2","2","9","1",2500,"1","2","2","1","3","1",2500,"1","1","1",150,"4","1","1","6","6","1","3","6","1","1","3","3","3","6","1","3","2","1","NP","3","1","2","1","1","1","1","1","2","2","1","2","2","2","5","4","1","Santa Cruz","70",1.61421206239234,"3"
"1301",3563,"1",18,"1","2","1","5","1",2500,"2","2","2","1","3","1",2700,"3","1","1",15,"5","1","6","6","6","1","3","6","6","3","1","1","1","6","1","3","1","1","ES","3","2","1","1","1","1","1","2","2","2","1","1","2","2","4","4","1","Santa Cruz","70",1.61421206239234,"3"
